talker_2	talker_1	phone_2	phone_1	by	score	n
i1	m2	ih	ae	th-ng	0.641199773628	1767
i1	q1	ae	ih	th-ng	0.35	780
i1	q1	ih	ae	th-ng	0.733333333333	60
i1	s1	ae	ih	th-ng	0.670171392394	44226
i1	s1	ih	ae	th-ng	0.621987066432	3402
i1	s2	ae	ih	th-ng	0.68367071525	233415
i1	s2	ih	ae	th-ng	0.363686995266	17955
i1	s3	ae	ih	th-ng	0.435897435897	624
i1	s3	ih	ae	th-ng	0.791666666667	48
i1	t1	ae	ih	th-ng	0.496277915633	83421
i1	t1	ih	ae	th-ng	0.660744896369	6417
i1	v1	ae	ih	th-ng	0.755279034691	47736
i1	v1	ih	ae	th-ng	0.458605664488	3672
i1	v2	ae	ih	th-ng	0.554037504784	52260
i1	v2	ih	ae	th-ng	0.645024875622	4020
i1	w1	ae	ih	th-ng	0.609015337782	42705
i1	w1	ih	ae	th-ng	0.66697108067	3285
i1	w3	ae	ih	th-ng	0.588811188811	17160
i1	w3	ih	ae	th-ng	0.486363636364	1320
j1	c1	ae	ih	th-ng	0.793697755236	21294
j1	c1	ih	ae	th-ng	0.246351084813	20280
j1	d1	ae	ih	th-ng	0.557430664574	7644
j1	d1	ih	ae	th-ng	0.497115384615	7280
j1	f1	ae	ih	th-ng	0.379928793947	22470
j1	f1	ih	ae	th-ng	0.708598130841	21400
j1	f2	ae	ih	th-ng	0.714047619048	4200
j1	f2	ih	ae	th-ng	0.4475	4000
j1	i1	ae	ih	th-ng	0.742979242979	4914
j1	i1	ih	ae	th-ng	0.412393162393	4680
j1	m2	ae	ih	th-ng	0.412887056351	24738
j1	m2	ih	ae	th-ng	0.579329371817	23560
j1	q1	ae	ih	th-ng	0.457142857143	840
j1	q1	ih	ae	th-ng	0.85375	800
j1	s1	ae	ih	th-ng	0.708952716889	47628
j1	s1	ih	ae	th-ng	0.419223985891	45360
j1	s2	ae	ih	th-ng	0.695954171142	251370
j1	s2	ih	ae	th-ng	0.311750208855	239400
j1	s3	ae	ih	th-ng	0.583333333333	672
j1	s3	ih	ae	th-ng	0.784375	640
j1	t1	ae	ih	th-ng	0.498920278724	89838
j1	t1	ih	ae	th-ng	0.548889668069	85560
j1	v1	ae	ih	th-ng	0.783535636477	51408
j1	v1	ih	ae	th-ng	0.30198120915	48960
j1	v2	ae	ih	th-ng	0.574573560768	56280
j1	v2	ih	ae	th-ng	0.501828358209	53600
j1	w1	ae	ih	th-ng	0.636725375082	45990
j1	w1	ih	ae	th-ng	0.58700913242	43800
j1	w3	ae	ih	th-ng	0.677813852814	18480
j1	w3	ih	ae	th-ng	0.493238636364	17600
m2	c1	ae	ih	th-ng	0.734173188267	15717
m2	c1	ih	ae	th-ng	0.248105470778	9633
m2	d1	ae	ih	th-ng	0.514179369018	5642
m2	d1	ih	ae	th-ng	0.450549450549	3458
m2	f1	ae	ih	th-ng	0.286041603859	16585
m2	f1	ih	ae	th-ng	0.629414658141	10165
m2	f2	ae	ih	th-ng	0.675161290323	3100
m2	f2	ih	ae	th-ng	0.283684210526	1900
m2	i1	ae	ih	th-ng	0.630548662807	3627
m2	i1	ih	ae	th-ng	0.34008097166	2223
m2	j1	ae	ih	th-ng	0.559888632873	52080
m2	j1	ih	ae	th-ng	0.438095238095	31920
m2	q1	ae	ih	th-ng	0.337096774194	620
m2	q1	ih	ae	th-ng	0.471052631579	380
m2	s1	ae	ih	th-ng	0.645587984298	35154
m2	s1	ih	ae	th-ng	0.300612642718	21546
m2	s2	ae	ih	th-ng	0.632791656561	185535
m2	s2	ih	ae	th-ng	0.327564525348	113715
m2	s3	ae	ih	th-ng	0.397177419355	496
m2	s3	ih	ae	th-ng	0.424342105263	304
m2	t1	ae	ih	th-ng	0.449622223228	66309
m2	t1	ih	ae	th-ng	0.530375728944	40641
m2	v1	ae	ih	th-ng	0.710494412819	37944
m2	v1	ih	ae	th-ng	0.190101479188	23256
m2	v2	ae	ih	th-ng	0.539504092441	41540
m2	v2	ih	ae	th-ng	0.407855459544	25460
m2	w1	ae	ih	th-ng	0.535248195611	33945
m2	w1	ih	ae	th-ng	0.380004806537	20805
m2	w3	ae	ih	th-ng	0.627272727273	13640
m2	w3	ih	ae	th-ng	0.297368421053	8360
q1	c1	ae	ih	th-ng	0.574358974359	2535
q1	c1	ih	ae	th-ng	0.439349112426	2028
q1	d1	ae	ih	th-ng	0.498901098901	910
q1	d1	ih	ae	th-ng	0.601648351648	728
q1	f1	ae	ih	th-ng	0.383551401869	2675
q1	f1	ih	ae	th-ng	0.574299065421	2140
q1	f2	ae	ih	th-ng	0.462	500
q1	f2	ih	ae	th-ng	0.9025	400
q1	i1	ae	ih	th-ng	0.34358974359	585
q1	i1	ih	ae	th-ng	0.660256410256	468
q1	j1	ae	ih	th-ng	0.585952380952	8400
q1	j1	ih	ae	th-ng	0.67306547619	6720
q1	m2	ae	ih	th-ng	0.286587436333	2945
q1	m2	ih	ae	th-ng	0.534380305603	2356
q1	s1	ae	ih	th-ng	0.578306878307	5670
q1	s1	ih	ae	th-ng	0.637345679012	4536
q1	s2	ae	ih	th-ng	0.550543024227	29925
q1	s2	ih	ae	th-ng	0.335505430242	23940
q1	s3	ae	ih	th-ng	0.4	80
q1	s3	ih	ae	th-ng	1.0	64
q1	t1	ae	ih	th-ng	0.446937821412	10695
q1	t1	ih	ae	th-ng	0.707223001403	8556
q1	v1	ae	ih	th-ng	0.659477124183	6120
q1	v1	ih	ae	th-ng	0.52920751634	4896
q1	v2	ae	ih	th-ng	0.562835820896	6700
q1	v2	ih	ae	th-ng	0.637313432836	5360
q1	w1	ae	ih	th-ng	0.53497716895	5475
q1	w1	ih	ae	th-ng	0.765068493151	4380
q1	w3	ae	ih	th-ng	0.694090909091	2200
q1	w3	ih	ae	th-ng	0.521590909091	1760
s1	c1	ae	ih	th-ng	0.582887198272	21294
s1	c1	ih	ae	th-ng	0.693257359924	13689
s1	d1	ae	ih	th-ng	0.488487702773	7644
s1	d1	ih	ae	th-ng	0.665852665853	4914
s1	f1	ae	ih	th-ng	0.283400089008	22470
s1	f1	ih	ae	th-ng	0.649913464867	14445
s1	f2	ae	ih	th-ng	0.630238095238	4200
s1	f2	ih	ae	th-ng	0.806296296296	2700
s1	i1	ae	ih	th-ng	0.489010989011	4914
s1	i1	ih	ae	th-ng	0.807850585628	3159
s1	j1	ae	ih	th-ng	0.625779478458	70560
s1	j1	ih	ae	th-ng	0.564109347443	45360
s1	m2	ae	ih	th-ng	0.290282157005	24738
s1	m2	ih	ae	th-ng	0.683078664403	15903
s1	q1	ae	ih	th-ng	0.428571428571	840
s1	q1	ih	ae	th-ng	0.755555555556	540
s1	s2	ae	ih	th-ng	0.530457095119	251370
s1	s2	ih	ae	th-ng	0.56706581268	161595
s1	s3	ae	ih	th-ng	0.449404761905	672
s1	s3	ih	ae	th-ng	0.854166666667	432
s1	t1	ae	ih	th-ng	0.434927313609	89838
s1	t1	ih	ae	th-ng	0.689366786141	57753
s1	v1	ae	ih	th-ng	0.659644413321	51408
s1	v1	ih	ae	th-ng	0.673535463568	33048
s1	v2	ae	ih	th-ng	0.459541577825	56280
s1	v2	ih	ae	th-ng	0.730458817026	36180
s1	w1	ae	ih	th-ng	0.55559904327	45990
s1	w1	ih	ae	th-ng	0.738677490276	29565
s1	w3	ae	ih	th-ng	0.673701298701	18480
s1	w3	ih	ae	th-ng	0.527104377104	11880
s2	c1	ae	ih	th-ng	0.547853855546	53235
s2	c1	ih	ae	th-ng	0.644036125818	28899
s2	d1	ae	ih	th-ng	0.400575614861	19110
s2	d1	ih	ae	th-ng	0.63668787353	10374
s2	f1	ae	ih	th-ng	0.256680017802	56175
s2	f1	ih	ae	th-ng	0.6191834727	30495
s2	f2	ae	ih	th-ng	0.423523809524	10500
s2	f2	ih	ae	th-ng	0.731929824561	5700
s2	i1	ae	ih	th-ng	0.357997557998	12285
s2	i1	ih	ae	th-ng	0.72514619883	6669
s2	j1	ae	ih	th-ng	0.484257369615	176400
s2	j1	ih	ae	th-ng	0.54205304929	95760
s2	m2	ae	ih	th-ng	0.328175276902	61845
s2	m2	ih	ae	th-ng	0.636761683496	33573
s2	q1	ae	ih	th-ng	0.255238095238	2100
s2	q1	ih	ae	th-ng	0.732456140351	1140
s2	s1	ae	ih	th-ng	0.458746955572	119070
s2	s1	ih	ae	th-ng	0.634673102509	64638
s2	s3	ae	ih	th-ng	0.199404761905	1680
s2	s3	ih	ae	th-ng	0.741228070175	912
s2	t1	ae	ih	th-ng	0.333475812017	224595
s2	t1	ih	ae	th-ng	0.679650271073	121923
s2	v1	ae	ih	th-ng	0.564954870837	128520
s2	v1	ih	ae	th-ng	0.571336429309	69768
s2	v2	ae	ih	th-ng	0.391734186212	140700
s2	v2	ih	ae	th-ng	0.662542550406	76380
s2	w1	ae	ih	th-ng	0.35828658404	114975
s2	w1	ih	ae	th-ng	0.690491067852	62415
s2	w3	ae	ih	th-ng	0.554393939394	46200
s2	w3	ih	ae	th-ng	0.428827751196	25080
s3	c1	ae	ih	th-ng	0.717948717949	2028
s3	c1	ih	ae	th-ng	0.383136094675	2028
s3	d1	ae	ih	th-ng	0.487637362637	728
s3	d1	ih	ae	th-ng	0.634615384615	728
s3	f1	ae	ih	th-ng	0.268691588785	2140
s3	f1	ih	ae	th-ng	0.645327102804	2140
s3	f2	ae	ih	th-ng	0.7375	400
s3	f2	ih	ae	th-ng	0.81	400
s3	i1	ae	ih	th-ng	0.613247863248	468
s3	i1	ih	ae	th-ng	0.596153846154	468
s3	j1	ae	ih	th-ng	0.740029761905	6720
s3	j1	ih	ae	th-ng	0.546130952381	6720
s3	m2	ae	ih	th-ng	0.288200339559	2356
s3	m2	ih	ae	th-ng	0.56324278438	2356
s3	q1	ae	ih	th-ng	0.5	80
s3	q1	ih	ae	th-ng	0.875	80
s3	s1	ae	ih	th-ng	0.705687830688	4536
s3	s1	ih	ae	th-ng	0.555335097002	4536
s3	s2	ae	ih	th-ng	0.582581453634	23940
s3	s2	ih	ae	th-ng	0.350710108605	23940
s3	t1	ae	ih	th-ng	0.471248246844	8556
s3	t1	ih	ae	th-ng	0.665848527349	8556
s3	v1	ae	ih	th-ng	0.727941176471	4896
s3	v1	ih	ae	th-ng	0.462009803922	4896
s3	v2	ae	ih	th-ng	0.524813432836	5360
s3	v2	ih	ae	th-ng	0.71828358209	5360
s3	w1	ae	ih	th-ng	0.689726027397	4380
s3	w1	ih	ae	th-ng	0.628082191781	4380
s3	w3	ae	ih	th-ng	0.745454545455	1760
s3	w3	ih	ae	th-ng	0.539204545455	1760
t1	c1	ae	ih	th-ng	0.761107929842	47151
t1	c1	ih	ae	th-ng	0.306062944859	11661
t1	d1	ae	ih	th-ng	0.58064516129	16926
t1	d1	ih	ae	th-ng	0.485188724319	4186
t1	f1	ae	ih	th-ng	0.356828459451	49755
t1	f1	ih	ae	th-ng	0.609264526615	12305
t1	f2	ae	ih	th-ng	0.746666666667	9300
t1	f2	ih	ae	th-ng	0.428260869565	2300
t1	i1	ae	ih	th-ng	0.671721349141	10881
t1	i1	ih	ae	th-ng	0.477517651431	2691
t1	j1	ae	ih	th-ng	0.639759344598	156240
t1	j1	ih	ae	th-ng	0.404373706004	38640
t1	m2	ae	ih	th-ng	0.342589042846	54777
t1	m2	ih	ae	th-ng	0.650476120174	13547
t1	q1	ae	ih	th-ng	0.569892473118	1860
t1	q1	ih	ae	th-ng	0.582608695652	460
t1	s1	ae	ih	th-ng	0.729115700442	105462
t1	s1	ih	ae	th-ng	0.355417529331	26082
t1	s2	ae	ih	th-ng	0.664949111129	556605
t1	s2	ih	ae	th-ng	0.328081072246	137655
t1	s3	ae	ih	th-ng	0.624327956989	1488
t1	s3	ih	ae	th-ng	0.510869565217	368
t1	v1	ae	ih	th-ng	0.795892192002	113832
t1	v1	ih	ae	th-ng	0.260017050298	28152
t1	v2	ae	ih	th-ng	0.600593805168	124620
t1	v2	ih	ae	th-ng	0.502952628164	30820
t1	w1	ae	ih	th-ng	0.682103402563	101835
t1	w1	ih	ae	th-ng	0.419813380981	25185
t1	w3	ae	ih	th-ng	0.712267839687	40920
t1	w3	ih	ae	th-ng	0.323023715415	10120
v1	c1	ae	ih	th-ng	0.555007670392	36504
v1	c1	ih	ae	th-ng	0.73604826546	8619
v1	d1	ae	ih	th-ng	0.464590964591	13104
v1	d1	ih	ae	th-ng	0.659017453135	3094
v1	f1	ae	ih	th-ng	0.309190031153	38520
v1	f1	ih	ae	th-ng	0.596701484332	9095
v1	f2	ae	ih	th-ng	0.449305555556	7200
v1	f2	ih	ae	th-ng	0.93	1700
v1	i1	ae	ih	th-ng	0.340811965812	8424
v1	i1	ih	ae	th-ng	0.856209150327	1989
v1	j1	ae	ih	th-ng	0.488442460317	120960
v1	j1	ih	ae	th-ng	0.639460784314	28560
v1	m2	ae	ih	th-ng	0.315176381815	42408
v1	m2	ih	ae	th-ng	0.608908419055	10013
v1	q1	ae	ih	th-ng	0.324305555556	1440
v1	q1	ih	ae	th-ng	0.85	340
v1	s1	ae	ih	th-ng	0.505940133255	81648
v1	s1	ih	ae	th-ng	0.785247432306	19278
v1	s2	ae	ih	th-ng	0.58004966119	430920
v1	s2	ih	ae	th-ng	0.538316379183	101745
v1	s3	ae	ih	th-ng	0.272569444444	1152
v1	s3	ih	ae	th-ng	0.900735294118	272
v1	t1	ae	ih	th-ng	0.351429795855	154008
v1	t1	ih	ae	th-ng	0.744383026703	36363
v1	v2	ae	ih	th-ng	0.4407960199	96480
v1	v2	ih	ae	th-ng	0.717427568042	22780
v1	w1	ae	ih	th-ng	0.400900558092	78840
v1	w1	ih	ae	th-ng	0.8041364491	18615
v1	w3	ae	ih	th-ng	0.597411616162	31680
v1	w3	ih	ae	th-ng	0.576737967914	7480
v2	c1	ae	ih	th-ng	0.791692425447	33969
v2	c1	ih	ae	th-ng	0.383431952663	10140
v2	d1	ae	ih	th-ng	0.573232737412	12194
v2	d1	ih	ae	th-ng	0.596153846154	3640
v2	f1	ae	ih	th-ng	0.329055656298	35845
v2	f1	ih	ae	th-ng	0.713177570093	10700
v2	f2	ae	ih	th-ng	0.742985074627	6700
v2	f2	ih	ae	th-ng	0.5155	2000
v2	i1	ae	ih	th-ng	0.683633116469	7839
v2	i1	ih	ae	th-ng	0.505128205128	2340
v2	j1	ae	ih	th-ng	0.590556147832	112560
v2	j1	ih	ae	th-ng	0.48625	33600
v2	m2	ae	ih	th-ng	0.36730608418	39463
v2	m2	ih	ae	th-ng	0.620628183362	11780
v2	q1	ae	ih	th-ng	0.441791044776	1340
v2	q1	ih	ae	th-ng	0.75	400
v2	s1	ae	ih	th-ng	0.698715417621	75978
v2	s1	ih	ae	th-ng	0.475088183422	22680
v2	s2	ae	ih	th-ng	0.688026035237	400995
v2	s2	ih	ae	th-ng	0.364411027569	119700
v2	s3	ae	ih	th-ng	0.550373134328	1072
v2	s3	ih	ae	th-ng	0.678125	320
v2	t1	ae	ih	th-ng	0.506855623705	143313
v2	t1	ih	ae	th-ng	0.613768115942	42780
v2	v1	ae	ih	th-ng	0.78643546971	82008
v2	v1	ih	ae	th-ng	0.368137254902	24480
v2	w1	ae	ih	th-ng	0.63692496422	73365
v2	w1	ih	ae	th-ng	0.521872146119	21900
v2	w3	ae	ih	th-ng	0.640637720488	29480
v2	w3	ih	ae	th-ng	0.475113636364	8800
w1	c1	ae	ih	th-ng	0.770500661965	37011
w1	c1	ih	ae	th-ng	0.431163708087	7605
w1	d1	ae	ih	th-ng	0.500301068794	13286
w1	d1	ih	ae	th-ng	0.620879120879	2730
w1	f1	ae	ih	th-ng	0.251721930611	39055
w1	f1	ih	ae	th-ng	0.68062305296	8025
w1	f2	ae	ih	th-ng	0.756164383562	7300
w1	f2	ih	ae	th-ng	0.677333333333	1500
w1	i1	ae	ih	th-ng	0.614916286149	8541
w1	i1	ih	ae	th-ng	0.624501424501	1755
w1	j1	ae	ih	th-ng	0.599934768428	122640
w1	j1	ih	ae	th-ng	0.62746031746	25200
w1	m2	ae	ih	th-ng	0.360629811382	42997
w1	m2	ih	ae	th-ng	0.562422184493	8835
w1	q1	ae	ih	th-ng	0.357534246575	1460
w1	q1	ih	ae	th-ng	0.853333333333	300
w1	s1	ae	ih	th-ng	0.68191152666	82782
w1	s1	ih	ae	th-ng	0.610758377425	17010
w1	s2	ae	ih	th-ng	0.668589281423	436905
w1	s2	ih	ae	th-ng	0.351133389028	89775
w1	s3	ae	ih	th-ng	0.501712328767	1168
w1	s3	ih	ae	th-ng	0.808333333333	240
w1	t1	ae	ih	th-ng	0.445298340666	156147
w1	t1	ih	ae	th-ng	0.679445223625	32085
w1	v1	ae	ih	th-ng	0.765444533978	89352
w1	v1	ih	ae	th-ng	0.494389978214	18360
w1	v2	ae	ih	th-ng	0.489674913106	97820
w1	v2	ih	ae	th-ng	0.653233830846	20100
w1	w3	ae	ih	th-ng	0.619053549191	32120
w1	w3	ih	ae	th-ng	0.579090909091	6600
w3	c1	ae	ih	th-ng	0.436211224673	22308
w3	c1	ih	ae	th-ng	0.625443786982	5070
w3	d1	ae	ih	th-ng	0.40472027972	8008
w3	d1	ih	ae	th-ng	0.665934065934	1820
w3	f1	ae	ih	th-ng	0.37005097706	23540
w3	f1	ih	ae	th-ng	0.636822429907	5350
w3	f2	ae	ih	th-ng	0.368636363636	4400
w3	f2	ih	ae	th-ng	0.851	1000
w3	i1	ae	ih	th-ng	0.368492618493	5148
w3	i1	ih	ae	th-ng	0.710256410256	1170
w3	j1	ae	ih	th-ng	0.561066017316	73920
w3	j1	ih	ae	th-ng	0.642916666667	16800
w3	m2	ae	ih	th-ng	0.357539743788	25916
w3	m2	ih	ae	th-ng	0.56519524618	5890
w3	q1	ae	ih	th-ng	0.360227272727	880
w3	q1	ih	ae	th-ng	0.835	200
w3	s1	ae	ih	th-ng	0.4775332692	49896
w3	s1	ih	ae	th-ng	0.719135802469	11340
w3	s2	ae	ih	th-ng	0.525506949191	263340
w3	s2	ih	ae	th-ng	0.453233082707	59850
w3	s3	ae	ih	th-ng	0.377840909091	704
w3	s3	ih	ae	th-ng	0.875	160
w3	t1	ae	ih	th-ng	0.346816694292	94116
w3	t1	ih	ae	th-ng	0.70528284245	21390
w3	v1	ae	ih	th-ng	0.532048425431	53856
w3	v1	ih	ae	th-ng	0.607679738562	12240
w3	v2	ae	ih	th-ng	0.372727272727	58960
w3	v2	ih	ae	th-ng	0.732313432836	13400
w3	w1	ae	ih	th-ng	0.448152760482	48180
w3	w1	ih	ae	th-ng	0.752694063927	10950
c1	d1	eh	ih	hh-r	0.572188806782	349140
c1	d1	ih	eh	hh-r	0.543694301917	37030
c1	f1	eh	ih	hh-r	0.460211827008	339900
c1	f1	ih	eh	hh-r	0.587184466019	36050
c1	f2	eh	ih	hh-r	0.496772068511	15180
c1	f2	ih	eh	hh-r	0.421118012422	1610
c1	i1	eh	ih	hh-r	0.39898989899	12672
c1	i1	ih	eh	hh-r	0.72619047619	1344
c1	j1	eh	ih	hh-r	0.44225872167	47124
c1	j1	ih	eh	hh-r	0.714885954382	4998
c1	m2	eh	ih	hh-r	0.414502164502	9240
c1	m2	ih	eh	hh-r	0.479591836735	980
c1	q1	eh	ih	hh-r	0.699106449106	5148
c1	q1	ih	eh	hh-r	0.624542124542	546
c1	s1	eh	ih	hh-r	0.372318290357	866052
c1	s1	ih	eh	hh-r	0.65978618242	91854
c1	s2	eh	ih	hh-r	0.470401413664	335016
c1	s2	ih	eh	hh-r	0.521192164809	35532
c1	s3	eh	ih	hh-r	0.495670995671	4620
c1	s3	ih	eh	hh-r	0.387755102041	490
c1	t1	eh	ih	hh-r	0.356823835369	176880
c1	t1	ih	eh	hh-r	0.695415778252	18760
c1	v1	eh	ih	hh-r	0.552044742092	252648
c1	v1	ih	eh	hh-r	0.555679952232	26796
c1	v2	eh	ih	hh-r	0.436057305526	193908
c1	v2	ih	eh	hh-r	0.607021297287	20566
c1	w1	eh	ih	hh-r	0.464059196617	306504
c1	w1	ih	eh	hh-r	0.657130552479	32508
c1	w3	eh	ih	hh-r	0.623099850969	40260
c1	w3	ih	eh	hh-r	0.510772833724	4270
d1	c1	eh	ih	hh-r	0.403185582533	212520
d1	c1	ih	eh	hh-r	0.710450781103	42504
d1	f1	eh	ih	hh-r	0.352533558463	296125
d1	f1	ih	eh	hh-r	0.671084845927	59225
d1	f2	eh	ih	hh-r	0.329149338374	13225
d1	f2	ih	eh	hh-r	0.752741020794	2645
d1	i1	eh	ih	hh-r	0.173278985507	11040
d1	i1	ih	eh	hh-r	0.842391304348	2208
d1	j1	eh	ih	hh-r	0.409937888199	41055
d1	j1	ih	eh	hh-r	0.706125928632	8211
d1	m2	eh	ih	hh-r	0.227826086957	8050
d1	m2	ih	eh	hh-r	0.768944099379	1610
d1	q1	eh	ih	hh-r	0.579933110368	4485
d1	q1	ih	eh	hh-r	0.670011148272	897
d1	s1	eh	ih	hh-r	0.32237530069	754515
d1	s1	ih	eh	hh-r	0.68328661458	150903
d1	s2	eh	ih	hh-r	0.38157398842	291870
d1	s2	ih	eh	hh-r	0.626940076061	58374
d1	s3	eh	ih	hh-r	0.314534161491	4025
d1	s3	ih	eh	hh-r	0.565217391304	805
d1	t1	eh	ih	hh-r	0.348754055808	154100
d1	t1	ih	eh	hh-r	0.701330304997	30820
d1	v1	eh	ih	hh-r	0.487006496752	220110
d1	v1	ih	eh	hh-r	0.613375130617	44022
d1	v2	eh	ih	hh-r	0.375694793856	168935
d1	v2	ih	eh	hh-r	0.650457276467	33787
d1	w1	eh	ih	hh-r	0.350106729581	267030
d1	w1	ih	eh	hh-r	0.741508444744	53406
d1	w3	eh	ih	hh-r	0.503150392017	35075
d1	w3	ih	eh	hh-r	0.665716322167	7015
f1	c1	eh	ih	hh-r	0.479006430463	190344
f1	c1	ih	eh	hh-r	0.579090909091	46200
f1	d1	eh	ih	hh-r	0.555347147026	272435
f1	d1	ih	eh	hh-r	0.460778827977	66125
f1	f2	eh	ih	hh-r	0.339721401435	11845
f1	f2	ih	eh	hh-r	0.646260869565	2875
f1	i1	eh	ih	hh-r	0.271541262136	9888
f1	i1	ih	eh	hh-r	0.80375	2400
f1	j1	eh	ih	hh-r	0.497430039977	36771
f1	j1	ih	eh	hh-r	0.558991596639	8925
f1	m2	eh	ih	hh-r	0.188349514563	7210
f1	m2	ih	eh	hh-r	0.771428571429	1750
f1	q1	eh	ih	hh-r	0.708737864078	4017
f1	q1	ih	eh	hh-r	0.408205128205	975
f1	s1	eh	ih	hh-r	0.348734726976	675783
f1	s1	ih	eh	hh-r	0.682621551593	164025
f1	s2	eh	ih	hh-r	0.421587979221	261414
f1	s2	ih	eh	hh-r	0.575713159968	63450
f1	s3	eh	ih	hh-r	0.3653259362	3605
f1	s3	ih	eh	hh-r	0.676571428571	875
f1	t1	eh	ih	hh-r	0.384422547457	138020
f1	t1	ih	eh	hh-r	0.60976119403	33500
f1	v1	eh	ih	hh-r	0.562016211665	197142
f1	v1	ih	eh	hh-r	0.512163009404	47850
f1	v2	eh	ih	hh-r	0.414283542731	151307
f1	v2	ih	eh	hh-r	0.623172226004	36725
f1	w1	eh	ih	hh-r	0.385251248087	239166
f1	w1	ih	eh	hh-r	0.691438415159	58050
f1	w3	eh	ih	hh-r	0.552506764285	31415
f1	w3	ih	eh	hh-r	0.554098360656	7625
f2	c1	eh	ih	hh-r	0.429253717297	42504
f2	c1	ih	eh	hh-r	0.508441558442	9240
f2	d1	eh	ih	hh-r	0.516363935235	60835
f2	d1	ih	eh	hh-r	0.563856332703	13225
f2	f1	eh	ih	hh-r	0.45214014352	59225
f2	f1	ih	eh	hh-r	0.521941747573	12875
f2	i1	eh	ih	hh-r	0.480072463768	2208
f2	i1	ih	eh	hh-r	0.5125	480
f2	j1	eh	ih	hh-r	0.390208257216	8211
f2	j1	ih	eh	hh-r	0.560224089636	1785
f2	m2	eh	ih	hh-r	0.480745341615	1610
f2	m2	ih	eh	hh-r	0.808571428571	350
f2	q1	eh	ih	hh-r	0.64994425864	897
f2	q1	ih	eh	hh-r	0.271794871795	195
f2	s1	eh	ih	hh-r	0.416413192581	150903
f2	s1	ih	eh	hh-r	0.581100442006	32805
f2	s2	eh	ih	hh-r	0.467022989687	58374
f2	s2	ih	eh	hh-r	0.56012608353	12690
f2	s3	eh	ih	hh-r	0.530434782609	805
f2	s3	ih	eh	hh-r	0.565714285714	175
f2	t1	eh	ih	hh-r	0.35175210902	30820
f2	t1	ih	eh	hh-r	0.643582089552	6700
f2	v1	eh	ih	hh-r	0.53505065649	44022
f2	v1	ih	eh	hh-r	0.487251828631	9570
f2	v2	eh	ih	hh-r	0.449788380146	33787
f2	v2	ih	eh	hh-r	0.574404356705	7345
f2	w1	eh	ih	hh-r	0.524098415908	53406
f2	w1	ih	eh	hh-r	0.564599483204	11610
f2	w3	eh	ih	hh-r	0.657020669993	7015
f2	w3	ih	eh	hh-r	0.480655737705	1525
i1	c1	eh	ih	hh-r	0.413915945166	177408
i1	c1	ih	eh	hh-r	0.708333333333	1848
i1	d1	eh	ih	hh-r	0.47838689351	253920
i1	d1	ih	eh	hh-r	0.547069943289	2645
i1	f1	eh	ih	hh-r	0.456658576052	247200
i1	f1	ih	eh	hh-r	0.636504854369	2575
i1	f2	eh	ih	hh-r	0.435960144928	11040
i1	f2	ih	eh	hh-r	0.652173913043	115
i1	j1	eh	ih	hh-r	0.373015873016	34272
i1	j1	ih	eh	hh-r	0.694677871148	357
i1	m2	eh	ih	hh-r	0.306994047619	6720
i1	m2	ih	eh	hh-r	0.771428571429	70
i1	q1	eh	ih	hh-r	0.626068376068	3744
i1	q1	ih	eh	hh-r	0.717948717949	39
i1	s1	eh	ih	hh-r	0.371970736168	629856
i1	s1	ih	eh	hh-r	0.694863587868	6561
i1	s2	eh	ih	hh-r	0.433272589966	243648
i1	s2	ih	eh	hh-r	0.527580772262	2538
i1	s3	eh	ih	hh-r	0.535119047619	3360
i1	s3	ih	eh	hh-r	0.542857142857	35
i1	t1	eh	ih	hh-r	0.321564054726	128640
i1	t1	ih	eh	hh-r	0.682089552239	1340
i1	v1	eh	ih	hh-r	0.519717650644	183744
i1	v1	ih	eh	hh-r	0.549634273772	1914
i1	v2	eh	ih	hh-r	0.438350918993	141024
i1	v2	ih	eh	hh-r	0.695030633084	1469
i1	w1	eh	ih	hh-r	0.42077591157	222912
i1	w1	ih	eh	hh-r	0.8165374677	2322
i1	w3	eh	ih	hh-r	0.663524590164	29280
i1	w3	ih	eh	hh-r	0.547540983607	305
j1	c1	eh	ih	hh-r	0.533475511417	94248
j1	c1	ih	eh	hh-r	0.638837353123	12936
j1	d1	eh	ih	hh-r	0.598354275548	134895
j1	d1	ih	eh	hh-r	0.55290305158	18515
j1	f1	eh	ih	hh-r	0.482421473444	131325
j1	f1	ih	eh	hh-r	0.57680998613	18025
j1	f2	eh	ih	hh-r	0.394714407502	5865
j1	f2	ih	eh	hh-r	0.567701863354	805
j1	i1	eh	ih	hh-r	0.386642156863	4896
j1	i1	ih	eh	hh-r	0.629464285714	672
j1	m2	eh	ih	hh-r	0.300840336134	3570
j1	m2	ih	eh	hh-r	0.563265306122	490
j1	q1	eh	ih	hh-r	0.759175465058	1989
j1	q1	ih	eh	hh-r	0.509157509158	273
j1	s1	eh	ih	hh-r	0.354797062858	334611
j1	s1	ih	eh	hh-r	0.641539834955	45927
j1	s2	eh	ih	hh-r	0.438812404394	129438
j1	s2	ih	eh	hh-r	0.519531689744	17766
j1	s3	eh	ih	hh-r	0.433613445378	1785
j1	s3	ih	eh	hh-r	0.383673469388	245
j1	t1	eh	ih	hh-r	0.39858062628	68340
j1	t1	ih	eh	hh-r	0.703624733475	9380
j1	v1	eh	ih	hh-r	0.552185137378	97614
