"speakerpairs"	"contrasts"	"mean_score_temp"	"sp_type"	"c_type"
"f1-v1"	"g-s"	0.56666666666675	"b"	"C"
"f1-v1"	"g-t"	0.661580882353	"b"	"C"
"f1-v1"	"g-th"	0.420940170940025	"b"	"C"
"f1-v1"	"g-w"	0.69256468963775	"b"	"C"
"f1-v1"	"g-y"	0.596875	"b"	"C"
"f1-v1"	"hh-jh"	0.80136243613225	"b"	"C"
"f1-v1"	"hh-k"	0.588338839321375	"b"	"C"
"f1-v1"	"hh-s"	0.5486625112565	"b"	"C"
"f1-v1"	"hh-th"	0.58614771819675	"b"	"C"
"f1-v1"	"hh-w"	0.74227391945725	"b"	"C"
"f1-v1"	"hh-y"	0.5643630751965	"b"	"C"
"f1-v1"	"jh-k"	0.69119581228975	"b"	"C"
"f1-v1"	"jh-w"	0.80108422393575	"b"	"C"
"f1-v1"	"k-n"	0.77116613854875	"b"	"C"
"f1-v1"	"k-t"	0.640425190852667	"b"	"C"
"f1-v1"	"k-w"	0.760053866588	"b"	"C"
"f1-v1"	"k-y"	0.7017074443415	"b"	"C"
"f1-v1"	"l-t"	0.79595186559475	"b"	"C"
"f1-v1"	"l-w"	0.50524475524475	"b"	"C"
"f1-v1"	"l-y"	0.5993265993265	"b"	"C"
"f1-v1"	"m-n"	0.53966608961475	"b"	"C"
"f1-v1"	"m-t"	0.6211157024795	"b"	"C"
"f1-v1"	"m-w"	0.54730936293425	"b"	"C"
"f1-v1"	"n-r"	0.6946348510165	"b"	"C"
"f1-v1"	"n-t"	0.54020016786275	"b"	"C"
"f1-v1"	"ng-s"	0.75829582910775	"b"	"C"
"f1-v1"	"s-th"	0.536658653846	"b"	"C"
"f1-v1"	"t-v"	0.5259702561135	"b"	"C"
"f1-v1"	"t-w"	0.7464743589745	"b"	"C"
"f1-v1"	"t-y"	0.7266666666665	"b"	"C"
"f1-v1"	"w-y"	0.589316239316	"b"	"C"
"f1-v2"	"aa-ah"	0.51264079236925	"b"	"V"
"f1-v2"	"aa-eh"	0.6936670769775	"b"	"V"
"f1-v2"	"aa-ih"	0.6885471781305	"b"	"V"
"f1-v2"	"ae-ax"	0.503843971262	"b"	"V"
"f1-v2"	"ae-ih"	0.5165985493095	"b"	"V"
"f1-v2"	"ae-uw"	0.78565789473675	"b"	"V"
"f1-v2"	"ah-ax"	0.632862596986	"b"	"V"
"f1-v2"	"ah-ey"	0.61552261261575	"b"	"V"
"f1-v2"	"ao-ax"	0.745316851378	"b"	"V"
"f1-v2"	"ay-ih"	0.62781219962075	"b"	"V"
"f1-v2"	"b-ch"	0.71407277960525	"b"	"C"
"f1-v2"	"b-g"	0.4612573099415	"b"	"C"
"f1-v2"	"b-hh"	0.586284951907917	"b"	"C"
"f1-v2"	"b-jh"	0.60378689236125	"b"	"C"
"f1-v2"	"b-k"	0.55660774410775	"b"	"C"
"f1-v2"	"b-l"	0.53895089285725	"b"	"C"
"f1-v2"	"b-s"	0.637656365473125	"b"	"C"
"f1-v2"	"b-t"	0.57940051020425	"b"	"C"
"f1-v2"	"b-th"	0.54137541118425	"b"	"C"
"f1-v2"	"b-w"	0.59535246619425	"b"	"C"
"f1-v2"	"ch-g"	0.68402777777775	"b"	"C"
"f1-v2"	"ch-hh"	0.658139224751	"b"	"C"
"f1-v2"	"ch-s"	0.58224826388875	"b"	"C"
"f1-v2"	"ch-th"	0.64856770833325	"b"	"C"
"f1-v2"	"d-g"	0.50392492178325	"b"	"C"
"f1-v2"	"d-m"	0.68489583333325	"b"	"C"
"f1-v2"	"d-n"	0.579633527244	"b"	"C"
"f1-v2"	"d-w"	0.70466079059825	"b"	"C"
"f1-v2"	"dh-g"	0.58237735883825	"b"	"C"
"f1-v2"	"dh-hh"	0.549141814228	"b"	"C"
"f1-v2"	"dh-k"	0.69883913849425	"b"	"C"
"f1-v2"	"dh-l"	0.53223278102675	"b"	"C"
"f1-v2"	"dh-t"	0.547908269222083	"b"	"C"
"f1-v2"	"dh-w"	0.5518140766115	"b"	"C"
"f1-v2"	"dh-y"	0.50457495659725	"b"	"C"
"f1-v2"	"eh-ih"	0.556691718351375	"b"	"V"
"f1-v2"	"er-ih"	0.56875	"b"	"V"
"f1-v2"	"f-g"	0.52083333333325	"b"	"C"
"f1-v2"	"g-hh"	0.490536589221	"b"	"C"
"f1-v2"	"g-l"	0.66704014939325	"b"	"C"
"f1-v2"	"g-m"	0.75904947916675	"b"	"C"
"f1-v2"	"g-n"	0.714077484743	"b"	"C"
"f1-v2"	"g-s"	0.55420524691375	"b"	"C"
"f1-v2"	"g-t"	0.56029411764725	"b"	"C"
"f1-v2"	"g-th"	0.50844907407425	"b"	"C"
"f1-v2"	"g-w"	0.68650249650325	"b"	"C"
"f1-v2"	"g-y"	0.54753628724225	"b"	"C"
"f1-v2"	"hh-jh"	0.791445035461	"b"	"C"
"f1-v2"	"hh-k"	0.58781251992675	"b"	"C"
"f1-v2"	"hh-s"	0.604190426826	"b"	"C"
"f1-v2"	"hh-th"	0.59926135016625	"b"	"C"
"f1-v2"	"hh-w"	0.75916855583975	"b"	"C"
"f1-v2"	"hh-y"	0.5511944444445	"b"	"C"
"f1-v2"	"jh-k"	0.68781565656575	"b"	"C"
"f1-v2"	"jh-w"	0.705237544294	"b"	"C"
"f1-v2"	"k-n"	0.79017279295225	"b"	"C"
"f1-v2"	"k-t"	0.664405699126083	"b"	"C"
"f1-v2"	"k-w"	0.7749023871415	"b"	"C"
"f1-v2"	"k-y"	0.6994505494505	"b"	"C"
"f1-v2"	"l-t"	0.71772486772475	"b"	"C"
"f1-v2"	"l-w"	0.53034188034175	"b"	"C"
"f1-v2"	"l-y"	0.554410774411	"b"	"C"
"f1-v2"	"m-n"	0.49442389346375	"b"	"C"
"f1-v2"	"m-t"	0.511720494418	"b"	"C"
"f1-v2"	"m-w"	0.58978174603175	"b"	"C"
"f1-v2"	"n-r"	0.6327912414965	"b"	"C"
"f1-v2"	"n-t"	0.53386602959875	"b"	"C"
"f1-v2"	"ng-s"	0.7235252875185	"b"	"C"
"f1-v2"	"s-th"	0.51146556712975	"b"	"C"
"f1-v2"	"t-v"	0.50952055833725	"b"	"C"
"f1-v2"	"t-w"	0.60232988165675	"b"	"C"
"f1-v2"	"t-y"	0.62738636363625	"b"	"C"
"f1-v2"	"w-y"	0.56213017751475	"b"	"C"
"f1-w1"	"aa-ah"	0.489948790102	"b"	"V"
"f1-w1"	"aa-eh"	0.6577852493245	"b"	"V"
"f1-w1"	"aa-ih"	0.62589285714275	"b"	"V"
"f1-w1"	"ae-ax"	0.50039310213275	"b"	"V"
"f1-w1"	"ae-ih"	0.455816583451	"b"	"V"
"f1-w1"	"ae-uw"	0.7033024769455	"b"	"V"
"f1-w1"	"ah-ax"	0.589153458742875	"b"	"V"
"f1-w1"	"ah-ey"	0.6279293623045	"b"	"V"
"f1-w1"	"ao-ax"	0.79752921926125	"b"	"V"
"f1-w1"	"ay-ih"	0.61910027515175	"b"	"V"
"f1-w1"	"b-ch"	0.64859346642475	"b"	"C"
"f1-w1"	"b-g"	0.4964609800365	"b"	"C"
"f1-w1"	"b-hh"	0.593527216733667	"b"	"C"
"f1-w1"	"b-jh"	0.731925843254	"b"	"C"
"f1-w1"	"b-k"	0.59300773239925	"b"	"C"
"f1-w1"	"b-l"	0.69859375	"b"	"C"
"f1-w1"	"b-s"	0.5572228528435	"b"	"C"
"f1-w1"	"b-t"	0.57250279017875	"b"	"C"
"f1-w1"	"b-th"	0.53233073704375	"b"	"C"
"f1-w1"	"b-w"	0.640495003044	"b"	"C"
"f1-w1"	"ch-g"	0.6791666666665	"b"	"C"
"f1-w1"	"ch-hh"	0.59617539092325	"b"	"C"
"f1-w1"	"ch-s"	0.46831597222225	"b"	"C"
"f1-w1"	"ch-th"	0.62246817129625	"b"	"C"
"f1-w1"	"d-g"	0.5047166018625	"b"	"C"
"f1-w1"	"d-m"	0.7853125	"b"	"C"
"f1-w1"	"d-n"	0.58653558612425	"b"	"C"
"f1-w1"	"d-w"	0.692247657991875	"b"	"C"
"f1-w1"	"dh-g"	0.5859257164405	"b"	"C"
"f1-w1"	"dh-hh"	0.52571128229	"b"	"C"
"f1-w1"	"dh-k"	0.67868709909675	"b"	"C"
"f1-w1"	"dh-l"	0.5847266737895	"b"	"C"
"f1-w1"	"dh-t"	0.55971184734575	"b"	"C"
"f1-w1"	"dh-w"	0.598005760265	"b"	"C"
"f1-w1"	"dh-y"	0.5211022711425	"b"	"C"
"f1-w1"	"eh-ih"	0.559072992532125	"b"	"V"
"f1-w1"	"er-ih"	0.60897817460325	"b"	"V"
"f1-w1"	"f-g"	0.5165865384615	"b"	"C"
"f1-w1"	"g-hh"	0.51976544622425	"b"	"C"
"f1-w1"	"g-l"	0.70855957767725	"b"	"C"
"f1-w1"	"g-m"	0.749359375	"b"	"C"
"f1-w1"	"g-n"	0.67719095511175	"b"	"C"
"f1-w1"	"g-s"	0.59541666666675	"b"	"C"
"f1-w1"	"g-t"	0.61937621202325	"b"	"C"
"f1-w1"	"g-th"	0.497482638889	"b"	"C"
"f1-w1"	"g-w"	0.688664777326625	"b"	"C"
"f1-w1"	"g-y"	0.63371040723975	"b"	"C"
"f1-w1"	"hh-jh"	0.7496730939715	"b"	"C"
"f1-w1"	"hh-k"	0.57042828524825	"b"	"C"
"f1-w1"	"hh-s"	0.570374452221625	"b"	"C"
"f1-w1"	"hh-th"	0.5485445668065	"b"	"C"
"f1-w1"	"hh-w"	0.765514310324	"b"	"C"
"f1-w1"	"hh-y"	0.57299275362325	"b"	"C"
"f1-w1"	"jh-k"	0.626985313663	"b"	"C"
"f1-w1"	"jh-w"	0.7102605646305	"b"	"C"
"f1-w1"	"k-n"	0.90238801725625	"b"	"C"
"f1-w1"	"k-t"	0.63238940194175	"b"	"C"
"f1-w1"	"k-w"	0.69398379730325	"b"	"C"
"f1-w1"	"k-y"	0.72164455782325	"b"	"C"
"f1-w1"	"l-t"	0.748869667658875	"b"	"C"
"f1-w1"	"l-w"	0.5475912975915	"b"	"C"
"f1-w1"	"l-y"	0.55615226337425	"b"	"C"
"f1-w1"	"m-n"	0.496357103372	"b"	"C"
"f1-w1"	"m-t"	0.60252525252525	"b"	"C"
"f1-w1"	"m-w"	0.58299744897975	"b"	"C"
"f1-w1"	"n-r"	0.61898128752975	"b"	"C"
"f1-w1"	"n-t"	0.568746204442625	"b"	"C"
"f1-w1"	"ng-s"	0.76545174386625	"b"	"C"
"f1-w1"	"s-th"	0.5389756944445	"b"	"C"
"f1-w1"	"t-v"	0.490290346908	"b"	"C"
"f1-w1"	"t-w"	0.657967032967	"b"	"C"
"f1-w1"	"t-y"	0.618492063492	"b"	"C"
"f1-w1"	"w-y"	0.56813001813	"b"	"C"
"f1-w3"	"aa-ah"	0.492465861078	"b"	"V"
"f1-w3"	"aa-eh"	0.7110996722965	"b"	"V"
"f1-w3"	"aa-ih"	0.70176467051475	"b"	"V"
"f1-w3"	"ae-ax"	0.4989169758815	"b"	"V"
"f1-w3"	"ae-ih"	0.501141673747	"b"	"V"
"f1-w3"	"ae-uw"	0.771528179423	"b"	"V"
"f1-w3"	"ah-ax"	0.6061835608195	"b"	"V"
"f1-w3"	"ah-ey"	0.586901669759	"b"	"V"
"f1-w3"	"ao-ax"	0.72676221148675	"b"	"V"
"f1-w3"	"ay-ih"	0.62512586463525	"b"	"V"
"f1-w3"	"b-ch"	0.799519230769	"b"	"C"
"f1-w3"	"b-g"	0.47975708502	"b"	"C"
"f1-w3"	"b-hh"	0.586063685815417	"b"	"C"
"f1-w3"	"b-jh"	0.684809027778	"b"	"C"
"f1-w3"	"b-k"	0.61788510101	"b"	"C"
"f1-w3"	"b-l"	0.406693786982	"b"	"C"
"f1-w3"	"b-s"	0.634695790472875	"b"	"C"
"f1-w3"	"b-t"	0.61446886446875	"b"	"C"
"f1-w3"	"b-th"	0.601010739991	"b"	"C"
"f1-w3"	"b-w"	0.543357465787	"b"	"C"
"f1-w3"	"ch-g"	0.81428571428575	"b"	"C"
"f1-w3"	"ch-hh"	0.66137398785425	"b"	"C"
"f1-w3"	"ch-s"	0.6206597222225	"b"	"C"
"f1-w3"	"ch-th"	0.7239149305555	"b"	"C"
"f1-w3"	"d-g"	0.48848184973675	"b"	"C"
"f1-w3"	"d-m"	0.655319940476	"b"	"C"
"f1-w3"	"d-n"	0.486628787879	"b"	"C"
"f1-w3"	"d-w"	0.60631739174025	"b"	"C"
"f1-w3"	"dh-g"	0.5418300653595	"b"	"C"
"f1-w3"	"dh-hh"	0.49219923371675	"b"	"C"
"f1-w3"	"dh-k"	0.63308205204775	"b"	"C"
"f1-w3"	"dh-l"	0.554012345679	"b"	"C"
"f1-w3"	"dh-t"	0.560475116814333	"b"	"C"
"f1-w3"	"dh-w"	0.6621794871795	"b"	"C"
"f1-w3"	"dh-y"	0.490480723180125	"b"	"C"
"f1-w3"	"eh-ih"	0.57555724033175	"b"	"V"
"f1-w3"	"er-ih"	0.572309027778	"b"	"V"
"f1-w3"	"f-g"	0.53113636363625	"b"	"C"
"f1-w3"	"g-hh"	0.33480335454	"b"	"C"
"f1-w3"	"g-l"	0.631928104575	"b"	"C"
"f1-w3"	"g-m"	0.68681066176475	"b"	"C"
"f1-w3"	"g-n"	0.54264952956975	"b"	"C"
"f1-w3"	"g-s"	0.5565476190475	"b"	"C"
"f1-w3"	"g-t"	0.57787058823525	"b"	"C"
"f1-w3"	"g-th"	0.4799107142855	"b"	"C"
"f1-w3"	"g-w"	0.63032778033075	"b"	"C"
"f1-w3"	"g-y"	0.38882352941175	"b"	"C"
"f1-w3"	"hh-jh"	0.74862865691475	"b"	"C"
"f1-w3"	"hh-k"	0.563279566178625	"b"	"C"
"f1-w3"	"hh-s"	0.62698077157375	"b"	"C"
"f1-w3"	"hh-th"	0.5093377474135	"b"	"C"
"f1-w3"	"hh-w"	0.69146791352075	"b"	"C"
"f1-w3"	"hh-y"	0.506125	"b"	"C"
"f1-w3"	"jh-k"	0.69900568181825	"b"	"C"
"f1-w3"	"jh-w"	0.7309766006845	"b"	"C"
"f1-w3"	"k-n"	0.72541270113825	"b"	"C"
"f1-w3"	"k-t"	0.668490800957417	"b"	"C"
"f1-w3"	"k-w"	0.76347196303175	"b"	"C"
"f1-w3"	"k-y"	0.618520021645	"b"	"C"
"f1-w3"	"l-t"	0.656219983720125	"b"	"C"
"f1-w3"	"l-w"	0.528347578348	"b"	"C"
"f1-w3"	"l-y"	0.57175925925925	"b"	"C"
"f1-w3"	"m-n"	0.511815920398	"b"	"C"
"f1-w3"	"m-t"	0.5454134199135	"b"	"C"
"f1-w3"	"m-w"	0.60151599702375	"b"	"C"
"f1-w3"	"n-r"	0.71684051398325	"b"	"C"
"f1-w3"	"n-t"	0.515574026876375	"b"	"C"
"f1-w3"	"ng-s"	0.70080981717	"b"	"C"
"f1-w3"	"s-th"	0.51415412808625	"b"	"C"
"f1-w3"	"t-v"	0.4599559294875	"b"	"C"
"f1-w3"	"t-w"	0.62253846153875	"b"	"C"
"f1-w3"	"t-y"	0.624	"b"	"C"
"f1-w3"	"w-y"	0.55269230769225	"b"	"C"
"f2-i1"	"aa-ah"	0.4913766098155	"b"	"V"
"f2-i1"	"aa-eh"	0.71259696686225	"b"	"V"
"f2-i1"	"aa-ih"	0.77619830827075	"b"	"V"
"f2-i1"	"ae-ax"	0.51833936426825	"b"	"V"
"f2-i1"	"ae-ih"	0.77826923076925	"b"	"V"
"f2-i1"	"ae-uw"	0.6431712962965	"b"	"V"
"f2-i1"	"ah-ax"	0.592133312289625	"b"	"V"
"f2-i1"	"ah-ey"	0.3804166666665	"b"	"V"
"f2-i1"	"ao-ax"	0.77664772727275	"b"	"V"
"f2-i1"	"ay-ih"	0.739831349206	"b"	"V"
"f2-i1"	"b-ch"	0.81590909090925	"b"	"C"
"f2-i1"	"b-g"	0.5833333333335	"b"	"C"
"f2-i1"	"b-hh"	0.564241811971917	"b"	"C"
"f2-i1"	"b-jh"	0.755859375	"b"	"C"
"f2-i1"	"b-k"	0.6917410714285	"b"	"C"
"f2-i1"	"b-l"	0.55406746031775	"b"	"C"
"f2-i1"	"b-s"	0.589081439394	"b"	"C"
"f2-i1"	"b-t"	0.6944444444445	"b"	"C"
"f2-i1"	"b-th"	0.6517857142855	"b"	"C"
"f2-i1"	"b-w"	0.68203125	"b"	"C"
"f2-i1"	"ch-g"	0.723484848485	"b"	"C"
"f2-i1"	"ch-hh"	0.83428030303025	"b"	"C"
"f2-i1"	"ch-s"	0.5323863636365	"b"	"C"
"f2-i1"	"ch-th"	0.9074675324675	"b"	"C"
"f2-i1"	"d-g"	0.6348454785955	"b"	"C"
"f2-i1"	"d-m"	0.81349206349225	"b"	"C"
"f2-i1"	"d-n"	0.580458603896	"b"	"C"
"f2-i1"	"d-w"	0.866183574879125	"b"	"C"
"f2-i1"	"dh-g"	0.59818181818175	"b"	"C"
"f2-i1"	"dh-hh"	0.58495370370375	"b"	"C"
"f2-i1"	"dh-k"	0.760648148148	"b"	"C"
"f2-i1"	"dh-l"	0.60727272727275	"b"	"C"
"f2-i1"	"dh-t"	0.481801388266858	"b"	"C"
"f2-i1"	"dh-w"	0.722564935065	"b"	"C"
"f2-i1"	"dh-y"	0.5352914061245	"b"	"C"
"f2-i1"	"eh-ih"	0.5435735128155	"b"	"V"
"f2-i1"	"er-ih"	0.625	"b"	"V"
"f2-i1"	"f-g"	0.575	"b"	"C"
"f2-i1"	"g-hh"	0.5958333333335	"b"	"C"
"f2-i1"	"g-l"	0.46499999999975	"b"	"C"
"f2-i1"	"g-m"	0.69973544973575	"b"	"C"
"f2-i1"	"g-n"	0.7058367768595	"b"	"C"
"f2-i1"	"g-s"	0.54583333333325	"b"	"C"
"f2-i1"	"g-t"	0.6	"b"	"C"
"f2-i1"	"g-th"	0.94047619047625	"b"	"C"
"f2-i1"	"g-w"	0.6854910714285	"b"	"C"
"f2-i1"	"g-y"	0.452380952380675	"b"	"C"
"f2-i1"	"hh-jh"	0.73534706221175	"b"	"C"
"f2-i1"	"hh-k"	0.74287314388125	"b"	"C"
"f2-i1"	"hh-s"	0.60069760101	"b"	"C"
"f2-i1"	"hh-th"	0.699107142857	"b"	"C"
"f2-i1"	"hh-w"	0.6378648233485	"b"	"C"
"f2-i1"	"hh-y"	0.619212962963	"b"	"C"
"f2-i1"	"jh-k"	0.72321428571425	"b"	"C"
"f2-i1"	"jh-w"	0.75846354166675	"b"	"C"
"f2-i1"	"k-n"	0.83810325477	"b"	"C"
"f2-i1"	"k-t"	0.652972433890667	"b"	"C"
"f2-i1"	"k-w"	0.77973214285725	"b"	"C"
"f2-i1"	"k-y"	0.63194444444425	"b"	"C"
"f2-i1"	"l-t"	0.6538194444445	"b"	"C"
"f2-i1"	"l-w"	0.515773809524	"b"	"C"
"f2-i1"	"l-y"	0.66917989418	"b"	"C"
"f2-i1"	"m-n"	0.4870319570135	"b"	"C"
"f2-i1"	"m-t"	0.5451970880685	"b"	"C"
"f2-i1"	"m-w"	0.57605820105825	"b"	"C"
"f2-i1"	"n-r"	0.59428615196075	"b"	"C"
"f2-i1"	"n-t"	0.4725734036202	"b"	"C"
"f2-i1"	"ng-s"	0.90009469696975	"b"	"C"
"f2-i1"	"s-th"	0.4410714285715	"b"	"C"
"f2-i1"	"t-v"	0.5583333333335	"b"	"C"
"f2-i1"	"t-w"	0.79464285714275	"b"	"C"
"f2-i1"	"t-y"	0.5714285714285	"b"	"C"
"f2-i1"	"w-y"	0.7423469387755	"b"	"C"
"f2-j1"	"aa-ah"	0.53796933667075	"b"	"V"
"f2-j1"	"aa-eh"	0.85359938054025	"b"	"V"
"f2-j1"	"aa-ih"	0.8869047619045	"b"	"V"
"f2-j1"	"ae-ax"	0.48562325766625	"b"	"V"
"f2-j1"	"ae-ih"	0.599724702381	"b"	"V"
"f2-j1"	"ae-uw"	0.76818783068775	"b"	"V"
"f2-j1"	"ah-ax"	0.613193567620625	"b"	"V"
"f2-j1"	"ah-ey"	0.556980994152	"b"	"V"
"f2-j1"	"ao-ax"	0.80224116161625	"b"	"V"
"f2-j1"	"ay-ih"	0.7994412050535	"b"	"V"
"f2-j1"	"b-ch"	0.934375	"b"	"C"
"f2-j1"	"b-g"	0.6328125	"b"	"C"
"f2-j1"	"b-hh"	0.43551421957675	"b"	"C"
"f2-j1"	"b-jh"	0.482638888889	"b"	"C"
"f2-j1"	"b-k"	0.605902777778	"b"	"C"
"f2-j1"	"b-l"	0.53348214285725	"b"	"C"
"f2-j1"	"b-s"	0.676997767857125	"b"	"C"
"f2-j1"	"b-t"	0.71825396825375	"b"	"C"
"f2-j1"	"b-th"	0.63697916666675	"b"	"C"
"f2-j1"	"b-w"	0.50918803418825	"b"	"C"
"f2-j1"	"ch-g"	0.9921875	"b"	"C"
"f2-j1"	"ch-hh"	0.82552083333325	"b"	"C"
"f2-j1"	"ch-s"	0.52734375	"b"	"C"
"f2-j1"	"ch-th"	0.9166666666665	"b"	"C"
"f2-j1"	"d-g"	0.561177884615375	"b"	"C"
"f2-j1"	"d-m"	0.658630952381	"b"	"C"
"f2-j1"	"d-n"	0.59692911255425	"b"	"C"
"f2-j1"	"d-w"	0.800492640076	"b"	"C"
"f2-j1"	"dh-g"	0.50980769230775	"b"	"C"
"f2-j1"	"dh-hh"	0.6062373737375	"b"	"C"
"f2-j1"	"dh-k"	0.80621212121225	"b"	"C"
"f2-j1"	"dh-l"	0.600659340659	"b"	"C"
"f2-j1"	"dh-t"	0.590560982227583	"b"	"C"
"f2-j1"	"dh-w"	0.70258413461525	"b"	"C"
"f2-j1"	"dh-y"	0.53748723498725	"b"	"C"
"f2-j1"	"eh-ih"	0.55781200441	"b"	"V"
"f2-j1"	"er-ih"	0.725	"b"	"V"
"f2-j1"	"f-g"	0.66666666666675	"b"	"C"
"f2-j1"	"g-hh"	0.62083333333325	"b"	"C"
"f2-j1"	"g-l"	0.634375	"b"	"C"
"f2-j1"	"g-m"	0.606656364469	"b"	"C"
"f2-j1"	"g-n"	0.67613636363625	"b"	"C"
"f2-j1"	"g-s"	0.859375	"b"	"C"
"f2-j1"	"g-t"	0.57410714285725	"b"	"C"
"f2-j1"	"g-th"	0.8125	"b"	"C"
"f2-j1"	"g-w"	0.6746909638755	"b"	"C"
"f2-j1"	"g-y"	0.4859598214285	"b"	"C"
"f2-j1"	"hh-jh"	0.71254960317475	"b"	"C"
"f2-j1"	"hh-k"	0.721103670635	"b"	"C"
"f2-j1"	"hh-s"	0.636588541666875	"b"	"C"
"f2-j1"	"hh-th"	0.73402777777775	"b"	"C"
"f2-j1"	"hh-w"	0.57673992673975	"b"	"C"
"f2-j1"	"hh-y"	0.705138888889	"b"	"C"
"f2-j1"	"jh-k"	0.60677083333325	"b"	"C"
"f2-j1"	"jh-w"	0.64305555555525	"b"	"C"
"f2-j1"	"k-n"	0.85101010101025	"b"	"C"
"f2-j1"	"k-t"	0.625003345420083	"b"	"C"
"f2-j1"	"k-w"	0.7675	"b"	"C"
"f2-j1"	"k-y"	0.7770833333335	"b"	"C"
"f2-j1"	"l-t"	0.7462514172335	"b"	"C"
"f2-j1"	"l-w"	0.6004464285715	"b"	"C"
"f2-j1"	"l-y"	0.56382653061225	"b"	"C"
"f2-j1"	"m-n"	0.4859980994715	"b"	"C"
"f2-j1"	"m-t"	0.56746950900325	"b"	"C"
"f2-j1"	"m-w"	0.5889136904765	"b"	"C"
"f2-j1"	"n-r"	0.52690972222225	"b"	"C"
"f2-j1"	"n-t"	0.500932158119625	"b"	"C"
"f2-j1"	"ng-s"	0.76884920634925	"b"	"C"
"f2-j1"	"s-th"	0.6184895833335	"b"	"C"
"f2-j1"	"t-v"	0.6328125	"b"	"C"
"f2-j1"	"t-w"	0.92578125	"b"	"C"
"f2-j1"	"t-y"	0.7272959183675	"b"	"C"
"f2-j1"	"w-y"	0.7061104910715	"b"	"C"
"f2-m2"	"aa-ah"	0.50007080610025	"b"	"V"
"f2-m2"	"aa-eh"	0.74139576237225	"b"	"V"
"f2-m2"	"aa-ih"	0.86734693877525	"b"	"V"
"f2-m2"	"ae-ax"	0.5187270603935	"b"	"V"
"f2-m2"	"ae-ih"	0.481859083192	"b"	"V"
"f2-m2"	"ae-uw"	0.6445105820105	"b"	"V"
"f2-m2"	"ah-ax"	0.629013447971875	"b"	"V"
"f2-m2"	"ah-ey"	0.62115384615375	"b"	"V"
"f2-m2"	"ao-ax"	0.75593287526425	"b"	"V"
"f2-m2"	"ay-ih"	0.6674783549785	"b"	"V"
"f2-m2"	"b-ch"	0.9375	"b"	"C"
"f2-m2"	"b-g"	0.6875	"b"	"C"
"f2-m2"	"b-hh"	0.54794016290725	"b"	"C"
"f2-m2"	"b-jh"	0.63541666666675	"b"	"C"
"f2-m2"	"b-k"	0.68472222222225	"b"	"C"
"f2-m2"	"b-l"	0.37276785714275	"b"	"C"
"f2-m2"	"b-s"	0.545	"b"	"C"
"f2-m2"	"b-t"	0.73809523809525	"b"	"C"
"f2-m2"	"b-th"	0.40625	"b"	"C"
"f2-m2"	"b-w"	0.588271604938	"b"	"C"
"f2-m2"	"ch-g"	1	"b"	"C"
"f2-m2"	"ch-hh"	0.86019736842125	"b"	"C"
"f2-m2"	"ch-s"	0.6875	"b"	"C"
"f2-m2"	"ch-th"	0.875	"b"	"C"
"f2-m2"	"d-g"	0.43701774691375	"b"	"C"
"f2-m2"	"d-m"	0.75	"b"	"C"
"f2-m2"	"d-n"	0.57252673796775	"b"	"C"
"f2-m2"	"d-w"	0.883680555555625	"b"	"C"
"f2-m2"	"dh-g"	0.5615	"b"	"C"
"f2-m2"	"dh-hh"	0.49461805555575	"b"	"C"
"f2-m2"	"dh-k"	0.7118229166665	"b"	"C"
"f2-m2"	"dh-l"	0.5895	"b"	"C"
"f2-m2"	"dh-t"	0.544423076923083	"b"	"C"
"f2-m2"	"dh-w"	0.70125	"b"	"C"
"f2-m2"	"dh-y"	0.459334077381	"b"	"C"
"f2-m2"	"eh-ih"	0.53044599163775	"b"	"V"
"f2-m2"	"er-ih"	0.5375	"b"	"V"
"f2-m2"	"f-g"	0.375	"b"	"C"
"f2-m2"	"g-hh"	0.391447368421	"b"	"C"
"f2-m2"	"g-l"	0.7040625	"b"	"C"
"f2-m2"	"g-m"	0.59887566137575	"b"	"C"
"f2-m2"	"g-n"	0.5280748663105	"b"	"C"
"f2-m2"	"g-s"	0.875	"b"	"C"
"f2-m2"	"g-t"	0.5875	"b"	"C"
"f2-m2"	"g-th"	0.4375	"b"	"C"
"f2-m2"	"g-w"	0.795852623456875	"b"	"C"
"f2-m2"	"g-y"	0.43571428571425	"b"	"C"
"f2-m2"	"hh-jh"	0.7276785714285	"b"	"C"
"f2-m2"	"hh-k"	0.7	"b"	"C"
"f2-m2"	"hh-s"	0.584978070175375	"b"	"C"
"f2-m2"	"hh-th"	0.62911184210525	"b"	"C"
"f2-m2"	"hh-w"	0.51269841269825	"b"	"C"
"f2-m2"	"hh-y"	0.4776785714285	"b"	"C"
"f2-m2"	"jh-k"	0.659375	"b"	"C"
"f2-m2"	"jh-w"	0.68333333333325	"b"	"C"
"f2-m2"	"k-n"	0.90340909090925	"b"	"C"
"f2-m2"	"k-t"	0.675353067714167	"b"	"C"
"f2-m2"	"k-w"	0.723611111111	"b"	"C"
"f2-m2"	"k-y"	0.62008928571425	"b"	"C"
"f2-m2"	"l-t"	0.436458333333287	"b"	"C"
"f2-m2"	"l-w"	0.65729166666675	"b"	"C"
"f2-m2"	"l-y"	0.56428571428575	"b"	"C"
"f2-m2"	"m-n"	0.5509100274725	"b"	"C"
"f2-m2"	"m-t"	0.619212962963	"b"	"C"
"f2-m2"	"m-w"	0.62499999999975	"b"	"C"
"f2-m2"	"n-r"	0.5645161290325	"b"	"C"
